"id","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","Consent","ATT01","ATT02","ATT03","ATT04","ATT05","ATT06","ATT07","ATT08","ATT09","ATT10","ATT11","ATT12","ATT13","ATT14","ATT15","ATT16","ATT17","ATT18","ELS01","ELS02","ELS03","ELS04","ELS05","ELS06","ELS07","ELS08","ATT19","ATT20","ATT21","ATT22","ATT23","ATT24","ATT25","ATT26","ATT27","ATT28","ATT29","ATT30","ATT31","ATT32","ATT33","RECS01","RECS02","RECS03","RECS04","RECS05","RECS06","RECS07","RECS08","RECS09","RECS10","RECS11","RECS12","RECS13","RECS14","RECS15","RECS16","LAN01","LAN02","LAN03","LAN04","LAN05","LAN06","LAN07","LAN08","LAN09","NEP01","NEP02","NEP03","NEP04","NEP05","NEP06","NEP07","NEP08","NEP09","NEP10","NEP11","NEP12","NEP13","NEP14","NEP15","DUMMYVAR01","DUMMYVAR02","DUMMYVAR03","DUMMYVAR04","DUMMYVAR05","DUMMYVAR06","DEM01","DEM02","DEM03","DEM04","DEM05","DEM06","DEM07","DEM08","DEM09","DEM10","DEM11","DEM12","DEM13","DEM14","DEM15","DEM16","DEM17","DEM18","DEM19","DEM20","DEM21","DEM22","DEM23","DEM24","DEM25","DEM26","DEM27","LAN10","LAN11","LAN12","LAN13","LAN14","LAN15","LAN16","LAN17","LAN18","LAN19","LAN20","LAN21","LAN22","LAN23","LAN24","LAN25","LAN26","LAN27","LAN28","LAN29","LAN30","LAN31","LAN32","LAN33","LAN34","LAN35","LAN36","LAN37","LAN38","LAN39","LAN40","LAN41","LAN42","LAN43","LAN44","LAN45","LAN46","LAN47","LAN48","LAN49","LAN50","LAN51","LAN52","LAN53","LAN54","LAN55","LAN56","LAN57","LAN58","LAN59","LAN60","LAN61","LAN62","LAN63","LAN64","LAN65","LAN66","LAN67","LAN68","LAN69","LAN70","LAN71","LAN72","LAN73","LAN74","LAN75","LAN76","LAN77","LAN78","LAN79","LAN80","LAN81","LAN82","LAN83","LAN84","LAN85","LAN86","LAN87","RS01","RS02","RS03","RS04","RS05","RS06","DEM28","DEM29","DEM30"
141,100,1304,1,2018-11-03 13:02:20,"R_ePqRviA2CydNPW1",1,1,5,4,6,5,1,6,5,1,1,5,1,1,1,1,500,10,0.001,1,3,6,3,3,1,2,1,8,120,100,35,400,250,150,300,125,92,25,400,200,150,75,2,3,"",3,"",2,"n/a",7,3,"","0",4,2,4,1,4,"Add window film, finish replacing bulbs with LED versions, use the dryer less when possible","1 old fridge in the garage (beverage fridge) - should replace with an energy efficient one","Have done many already, so not thinking of additional ones at this time.",1,1,3,6,1,1,1,5,1,3,1,5,1,5,1,5,1,5,1,5,2,0,0,0,0,0,0,2,58,2,37,6,3,2,1,1,"",2,"",1,1,1,1,1,1,0,5,0,0,1,"",3,8,30,66,66,72,75,2,2,72,4,68,7,5,1,1,2,1,3,1,1,1,1,2,3,2,4,4,2,6,3,5,1,3,5,6,3,3,3,3,6,2,2,3,4,5,6,3,1,2,2,3,3,1,1,1,3,2,3,2,3,3,6,6,3,5,3,5,5,6,2,4,4,6,6,1,1,4,6,5,6,4,2,5,5,5,3,2,2,2
142,100,1299,1,2018-11-02 11:12:22,"R_2QxOcgol4SKcfJa",1,4,5,4,7,6,4,7,3,4,2,6,5,1,4,3,650,900,90,4,1,2,1,3,4,1,1,90,70,85,80,100,120,70,75,90,100,250,90,80,95,120,2,2,"",3,"",1,"200",3,2,"","300",2,1,3,1,3,"“Phantom loads,” or the electricity used by electronics when they are turned off or in standby mode, are a major source of energy waste. In fact, it is estimated that 75% of the energy used to power household electronics is consumed when they are switched off, which can cost you up to $200 per year. Smart power strips, also known as advanced power strips, eliminate the problem of phantom loads by shutting off the power to electronics when they are not in use. Smart power strips can be set to turn off at an assigned time, during a period of inactivity, through remote switches, or based on the status of a “master” device.

","Traditional incandescent bulbs are old news and energy wasters, but they are still widely used in households. These bulbs produce more heat than effective light, and are a drain on electricity. If you are using any of these, you are throwing away money and driving up the electric bill.
","The term “phantom load” refers to the energy that an appliance or electronic device consumes when it is not actually turned on. According to the U.S. Department of Energy (DOE), “In the average home, 75 percent of the electricity used to power home electronics is consumed while the products are turned off.” A report from the University of California Berkeley says that phantom loads account for about 6 percent of all national residential electricity consumption. You can eliminate phantom loads by unplugging appliances and electronics when you are not using them, or by plugging them into a power strip, and turning the strip off when they are not in use. For more information, see Save Energy, Eliminate Phantom Loads.

",1,2,2,1,3,3,2,1,3,2,3,1,2,1,2,1,1,2,1,2,2,0,0,0,0,0,0,1,500,1,31,4,6,3,1,2,"",1,"",1,1,1,1,1,1,7,8,5,7,1,"",1,6,80,120,90,65,85,1,2,80,6,85,8,1,1,1,2,1,2,2,3,1,2,1,1,2,1,3,2,3,1,6,2,1,3,2,2,1,3,2,3,2,3,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,1,2,3,1,3,1,3,2,1,2,2,3,1,1,2,1,2,1,3,2,3,1,2,1,2,1,3,1,2,1,1,1
143,100,1291,1,2018-10-31 18:03:07,"R_3ipOkvkDmq01q2Q",1,1,8,7,3,7,1,1,4,1,2,4,4,6,1,2,500,10,1,2,6,3,3,2,2,3,1,60,400,200,150,1000,1200,700,800,200,40,25,1000,50,50,100,2,3,"",6,"No central aiar",2,"0",6,6,"No air conditioning","10",6,4,2,2,1,"Buying a new washer and dryer set.","Old washer and dryer","None.",3,2,3,2,1,1,2,2,2,4,2,4,1,5,1,4,2,4,1,4,2,0,0,0,0,0,0,2,210,1,55,3,2,2,1,1,"",2,"",1,1,2,2,2,2,1,0,0,0,1,"",1,8,240,68,65,68,68,2,4,70,5,68,6,3,1,2,3,3,3,2,2,1,2,2,3,1,2,3,3,6,5,5,3,4,5,5,2,3,4,4,6,2,2,3,4,3,2,3,1,3,3,3,3,1,1,3,3,1,3,3,5,5,5,6,4,4,5,5,3,5,2,5,5,5,6,2,2,5,5,3,3,5,2,5,4,2,5,2,2,2
144,100,1291,1,2018-11-01 16:57:55,"R_XXiJZtcAXWbeXbb",1,1,7,7,7,5,1,4,1,2,1,3,3,1,1,1,500,10,0.01,1,3,3,3,6,6,6,6,60,300,250,600,500,2500,5000,9000,1300,40,25,2200,1200,1500,800,2,2,"",1,"",2,"0",7,1,"","6",2,5,4,1,1,"I live in Florida so installing solar panels would is the best opportunity for energy saving.","I think we waste the most energy by leaving electronics on when not in use.","Solar panels I think would have the most impact.",2,2,4,6,2,2,2,3,2,4,1,2,1,3,1,5,1,4,2,3,1,0,0,0,0,0,0,3,300,1,33,4,2,4,3,4,"",1,"",1,1,1,1,1,1,2,3,0,0,1,"",2,8,200,65,65,75,75,2,2,73,5,70,4,2,1,1,1,1,1,1,1,1,1,1,3,3,5,5,1,5,5,5,3,1,4,6,4,5,5,3,5,2,1,5,4,5,6,5,1,3,3,3,3,1,1,1,1,3,3,5,6,6,6,6,5,5,5,5,6,6,1,6,6,6,6,1,1,4,5,6,6,2,3,5,5,3,5,2,2,6
145,100,1289,1,2018-11-01 10:44:00,"R_2Cmt19bMoWZKSgW",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,500,10,0.001,1,3,3,3,3,2,3,1,100,300,300,300,2000,1000,1500,2000,1500,80,25,2000,500,500,500,1,2,"",6,"I don't have AC.",2,"0",7,6,"N/A","8",6,2,2,2,1,"Not having an air conditioner and not having a clothes dryer saves a ton of energy.","We could use a smaller fridge. Our current one is old and huge.","I would love to use solar energy for my home.",2,2,1,1,1,1,1,5,1,5,1,4,1,5,1,5,2,5,2,5,1,0,0,0,0,0,0,2,50,2,34,3,4,2,1,4,"",1,"",1,2,2,2,2,2,0,2,0,0,1,"",1,1,12,75,70,80,83,1,1,75,8,75,7,5,1,1,1,1,3,1,1,1,1,3,3,2,2,2,2,6,3,3,3,2,6,6,1,1,1,1,6,2,2,3,2,6,6,5,1,2,2,1,3,1,1,1,1,3,3,1,3,3,5,6,3,3,3,5,6,6,1,2,2,5,6,1,1,3,5,6,6,5,1,5,5,5,1,2,1,2
146,100,1287,1,2018-11-01 16:15:42,"R_3Gfd2q9D6c9UJCb",1,6,7,2,1,2,1,1,1,2,1,1,2,1,1,3,500,10,10,2,2,6,3,5,2,5,5,25,50,45,25,80,120,120,100,150,100,25,100,50,50,75,1,2,"",2,"",1,"1",1,2,"","2",4,4,4,2,2,"I live in a old farm house with no insulation in most of it , so the rooms I do stay in are located in the center of the home I only heat two rooms in the winter and it stays at 64 degrees in my house , new windows and insulation","mostly windows","replace the windows",2,1,2,1,1,1,2,5,1,3,1,5,1,5,1,5,2,5,1,4,1,0,0,0,0,0,0,2,45,2,56,3,4,1,1,8,"",1,"",2,2,1,2,1,1,1,0,0,0,1,"",1,8,65,64,54,75,78,2,2,75,6,64,2,5,1,2,2,1,2,3,3,1,1,3,3,2,3,3,3,2,4,4,3,2,4,4,3,3,3,3,3,3,3,3,3,6,6,1,1,3,1,3,3,3,3,1,3,3,3,1,6,1,6,6,6,6,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,4,3,5,3,3,2,2,2,1
147,100,1274,1,2018-11-01 09:29:35,"R_24kmtJVkwwDbcWo",1,3,6,4,5,6,8,8,1,3,5,8,3,1,6,2,500,10,0.1,2,6,6,3,3,5,2,1,25,200,150,50,200,175,300,180,150,60,25,300,150,150,250,2,3,"",3,"",2,"0",7,6,"dont use one","10",4,2,4,2,1,"replacing windows and resealing them","again, windows, they are fairly older now","NA",1,2,1,1,1,2,1,4,1,4,1,2,3,5,1,5,1,4,2,3,1,0,0,0,0,0,0,3,150,1,39,3,4,4,1,1,"",2,"",1,1,1,1,1,1,2,1,0,0,1,"",1,7,30,70,65,72,80,2,2,70,3,72,6,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,6,2,2,2,2,2,2,2,2,2,2,6,5,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,3,2,2,2,6,3,2,3,3,3,3,3,2,3,2,6,3,3,5,5,5,3,2,1,2
148,100,1260,1,2018-11-01 09:23:20,"R_WohZB7Ei9oXaaHL",1,6,5,6,5,6,5,5,6,5,6,6,4,5,5,6,500,10,0.1,2,6,6,3,3,1,1,1,1010,100,100,100,100,100,100,100,100,100,25,100,25,25,0,3,2,"",4,"",1,"2",2,1,"","10",6,6,1,2,7,"Better cooling solutions besides outdated A/C units.","AC","Light timers",4,2,3,4,2,6,3,3,4,4,3,2,3,3,3,4,4,3,3,4,4,0,0,0,0,0,0,2,45,1,26,4,3,2,1,4,"",1,"",1,1,1,2,2,2,1,1,0,0,3,"",1,6,6,72,70,78,78,2,2,72,5,76,5,4,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,6,3,4,3,4,4,4,4,4,4,4,6,4,2,4,3,3,3,5,1,1,1,1,3,1,1,1,1,1,1,4,3,3,4,6,4,4,4,3,4,4,5,4,4,5,6,3,3,3,4,5,5,3,1,5,5,5,3,2,1,4
149,100,1259,1,2018-11-01 16:13:40,"R_yEC55whiGlgiZO1",1,4,8,6,6,1,4,6,3,2,4,8,5,1,2,2,500,0.1,0.1,1,3,3,3,6,1,6,1,75,50,50,25,300,200,300,200,200,25,25,200,200,200,100,2,1,"",1,"",2,"0",7,6,"We do not have this","10",3,6,3,2,1,"To buy energy saving appliances, LED lights, and turn the thermostat up in the summer and down in the winter","Leaving lights on.  Our old windows (but we live in a condo complex and cannot do anything about this).","I think we could do a better job at turning lights off.",3,2,1,1,1,2,2,4,2,3,2,4,2,2,2,4,2,3,2,3,3,0,0,0,0,0,0,1,165,1,35,5,4,2,1,1,"",1,"",1,1,1,1,1,1,0,0,0,0,1,"",1,3,48,75,75,72,72,1,1,75,3,75,7,5,1,1,1,1,1,1,1,1,1,2,2,4,4,4,3,4,3,3,4,2,4,5,3,3,3,3,3,2,2,4,4,5,3,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,3,3,5,3,4,4,4,4,2,2,4,4,4,2,2,2,4,5,3,3,2,1,3
150,100,1244,1,2018-11-02 13:29:43,"R_216bQDnONWQJRXA",1,1,4,2,2,2,2,2,2,2,2,4,4,1,1,1,500,1,1,1,3,3,3,3,1,1,5,75,150,150,100,175,200,300,500,178,0,25,100,15,15,20,1,2,"",4,"",1,"2",2,4,"","4",2,4,4,2,1,"I think turning off lights when not in the room and turning off and unplugging electronics when not in use would save energy in my home.","Leaving my phone and laptop plugged in at all times, even when fully charged is wasting energy in my residence.","Unplugging electronics when not in use, using LED light bulbs in all rooms and installing solar panels my work well to conserve energy.",3,3,2,3,2,3,2,4,2,4,2,4,2,3,2,4,2,3,2,3,2,0,0,0,0,0,0,3,120,2,33,3,3,3,1,1,"",2,"",1,2,1,2,2,2,0,4,0,0,1,"",1,8,276,68,60,68,74,3,4,72,5,78,8,4,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,6,6,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,6,6,2,2,4,5,5,3,2,2,2
151,100,1241,1,2018-11-02 10:47:38,"R_2xX0hUFp3nHMBB0",1,3,6,7,3,7,2,2,4,2,4,6,1,5,1,1,500,10,0.1,2,1,3,3,3,4,3,5,30,350,280,300,750,1000,1100,1600,650,70,25,750,250,200,350,1,2,"",1,"",2,"1",7,1,"","1",6,4,2,2,1,"better isolation and switching to solar","computer, I leave mine open the whole time for work","I don't know, but I try to be careful with the use of energy",3,2,4,2,2,1,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,50,1,39,3,3,2,3,4,"",1,"",1,3,1,1,2,2,1,2,0,0,1,"",2,8,11,70,65,80,85,4,4,75,4,70,5,2,1,1,1,1,3,3,3,1,1,1,1,4,1,3,1,6,6,6,2,1,4,5,2,1,2,1,6,6,6,2,1,5,4,5,1,1,1,1,3,3,3,1,1,1,1,3,5,5,5,6,6,6,3,5,3,5,1,5,5,5,6,6,6,3,5,5,4,5,3,5,3,3,3,2,2,5
152,100,1239,1,2018-10-31 18:10:59,"R_d6x1puDrtOY014B",1,7,4,5,3,7,6,6,5,7,5,5,3,7,5,6,500,10,0.1,1,3,3,3,3,2,2,1,5,300,400,200,800,500,600,900,300,50,40,150,200,200,50,2,3,"",3,"",2,"0",7,7,"","5",4,6,4,2,1,"Turning off the lights when we leave room and don't use the central air as much as it is starting too cool down","Old equipment for sure. Our water heater is very inefficient along with our electric stove both are rather wasteful","We have tried to use lights less over time but it usually fades quickly",1,2,2,2,2,3,2,3,3,5,3,2,1,3,2,4,2,3,2,1,4,0,0,0,0,0,0,1,300,1,22,4,3,3,3,10,"Central heater",1,"",1,1,1,1,1,1,6,0,0,0,1,"",2,3,132,65,65,72,74,1,2,70,2,60,1,2,1,3,3,3,3,1,1,3,1,3,3,1,6,6,6,6,3,2,6,3,6,6,3,6,6,6,6,2,3,6,2,6,6,5,1,3,3,1,3,1,1,3,1,3,3,3,6,6,2,6,3,2,6,3,6,6,3,6,6,2,6,3,2,6,3,6,3,1,4,3,5,5,3,2,2,2
153,100,1235,1,2018-10-31 17:05:12,"R_20MC8uuMSumP5P3",1,6,8,8,3,8,3,8,4,3,3,6,1,6,1,1,500,10,0.1,2,6,3,3,4,2,5,5,25,150,100,75,200,300,800,1500,700,75,85,500,200,200,100,1,4,"",4,"",1,"1",4,4,"","2",4,2,6,2,1,"Keeping lights off when not in use, unplugging equipment not in use.","Poor window insulation, old water heater and old central air. Old refrigerator.","Replacing some appliances and a new air and water heater unit might help.",4,3,3,3,2,1,2,2,2,2,1,2,1,5,1,5,2,5,2,3,1,0,0,0,0,0,0,3,93,1,50,3,2,1,1,1,"",1,"",1,2,1,1,1,2,0,0,0,0,1,"",1,4,22,65,60,70,80,1,4,65,3,68,4,3,2,1,1,1,1,1,1,1,1,3,1,3,5,5,5,5,3,2,5,3,6,5,4,5,5,5,5,4,3,5,4,6,5,5,1,1,1,3,1,1,1,1,1,3,3,4,1,1,5,1,3,3,5,5,6,5,4,4,4,5,5,4,3,5,5,6,5,5,3,5,5,5,4,2,2,2
154,100,1233,1,2018-10-31 17:27:38,"R_tLPUIspktqTWn9T",1,3,4,2,4,3,2,3,2,3,4,3,4,3,4,5,500,100,0.1,1,3,3,4,5,2,1,1,100,20,250,25,259,150,125,125,100,25,30,125,25,50,50,2,3,"",4,"",1,"25",3,5,"","100",2,4,4,1,2,"solar","inefficient","wire",1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,0,0,0,0,0,0,1,600,1,31,4,6,3,1,2,"",1,"",1,1,1,1,1,1,2,4,3,6,2,"",1,5,5,17,45,24,15,2,2,24,8,24,7,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1
155,100,1233,1,2018-11-01 09:26:19,"R_2YbOKqJn6w6WsfS",1,4,3,3,2,6,2,2,4,2,3,6,2,3,2,2,500,10,0.1,2,3,4,3,3,2,3,1,60,300,200,150,300,250,300,800,300,40,25,200,300,200,60,3,3,"",3,"",1,"1",2,2,"","30",6,4,2,2,2,"Purchasing and installing some solar panels to reduce fossil-fuel energy consumption.","Leaving computers on at night is a common issue in my household.","Yes, using a programmable power strip that shuts off the power supply when it isn't being used.",1,1,1,1,1,1,5,5,1,3,1,4,1,4,1,5,2,5,1,3,1,0,0,0,0,0,0,2,250,1,52,4,2,6,1,1,"",1,"",1,1,1,1,1,1,4,1,1,0,1,"",1,7,35,67,60,74,80,2,2,71,6,70,6,4,1,1,1,1,1,1,1,1,1,1,3,2,3,3,4,3,5,5,3,2,4,6,2,3,3,3,1,1,1,4,2,4,6,3,1,1,1,3,1,1,1,1,1,1,3,2,3,3,6,2,5,5,3,3,5,6,1,3,3,6,2,1,1,3,3,5,6,5,1,5,2,2,1,1,1,1
156,100,1231,1,2018-11-02 10:44:42,"R_vf2m9K5Zw9mOdgt",1,6,5,6,1,6,1,1,4,1,1,4,1,1,1,1,500,10,0.1,1,3,3,3,3,2,3,1,40,110,95,70,110,125,150,200,121,80,70,110,121,110,131,2,3,"",6,"we don't have central a/c",2,"0",7,6,"N/A","2",4,2,4,1,4,"Keeping it even cooler in winter","Need to replace windows; can't afford right now","solar",2,2,2,2,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,50,3,57,9,5,2,1,6,"",2,"",1,1,2,2,2,2,2,3,0,0,1,"",4,5,96,70,55,90,90,3,4,77,4,64,5,3,2,2,2,1,3,1,1,3,1,1,3,3,3,3,3,6,3,3,6,3,4,6,4,3,4,4,6,3,3,6,4,5,6,3,1,3,2,3,3,2,2,3,3,3,3,2,4,3,6,6,3,4,6,6,6,6,3,5,4,6,6,3,2,6,6,6,6,5,1,5,5,4,1,1,1,3
157,100,1207,1,2018-11-01 09:46:20,"R_1GvrYLnQlyrKM55",1,8,6,7,8,7,8,7,8,6,7,8,6,8,6,8,250,50,300,4,1,2,1,1,5,1,2,150,20,15,54,67,32,30,40,42,50,25,30,500,150,40,2,2,"",2,"",1,"150",3,1,"","8",1,2,3,1,1,"Seeks to track an index utilizing artificial intelligence and a quantitative weighting methodology to capture companies whose products and services are driving innovation behind the clean energy sector, which includes the areas of solar, wind, geothermal, and hydroelectric power","Designed to serve the needs of organizations looking for a reliable and thoughtful stand-alone drive solutions for fan energy savings. Clients who benefit from the CATALYST Lite often have multiple sites and/or a portfolio of properties already managed by a building management system.

","NOTHING",1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,3,2,1,2,0,0,0,0,0,0,1,4500,2,36,4,6,4,1,6,"",1,"",1,1,1,1,1,1,9,9,10,8,1,"",1,8,7,5,5,5,4,1,2,6,9,6,10,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,2,1,2,1,2,3,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,2,3,2,1,3,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1
158,100,1182,1,2018-11-02 10:41:35,"R_1if9UvBBK3zuqGy",1,6,7,4,3,7,6,7,3,3,2,6,4,7,2,3,600,1,0.1,1,3,3,3,3,2,2,5,50,220,170,200,350,300,320,500,270,60,20,400,150,200,120,2,3,"",3,"",2,"0",7,3,"","10",3,5,3,2,1,"I think our family could be better about turning off lights when they are not in use. I think we could also replace our windows to keep the inside temperature more controlled.","I think leaving lights on is one of the worst things. Other than that, maybe inefficient appliances like our washer, dryer and dishwasher.","I think we could implement changing the thermostat to make it warmer/colder for the respective seasons. I think we could also do less laundry by wearing clothes more than once or not doing a very small load.",3,2,1,1,1,2,3,2,2,4,1,4,1,4,1,4,3,4,2,4,2,0,0,0,0,0,0,3,250,2,28,3,4,2,1,1,"",1,"",1,1,1,1,1,1,5,1,0,1,1,"",2,8,22,70,65,73,75,1,4,73,4,70,6,4,1,2,3,1,1,1,1,1,1,1,3,2,3,4,1,5,2,3,2,2,2,6,2,3,3,3,3,2,2,3,3,3,6,3,1,1,2,1,1,1,1,1,1,1,3,1,4,5,5,4,2,3,4,3,3,6,2,4,4,4,3,2,2,4,4,4,6,4,1,5,5,5,4,2,1,2
159,100,1168,1,2018-11-01 09:17:50,"R_2vk5SRDzsJootiS",1,6,3,1,4,4,6,3,6,2,4,5,4,3,6,3,500,100,0.1,2,6,6,3,3,2,3,1,100,500,300,250,800,1000,1000,5000,900,50,20,800,200,200,100,2,2,"",3,"",1,"1",3,3,"","10",4,4,2,2,1,"Use less light","Lighting the house with old lights","None",2,3,2,3,2,4,4,2,2,3,4,2,3,3,4,2,3,1,2,2,2,0,0,0,0,0,0,2,65,1,22,2,3,1,1,1,"",1,"",1,1,1,2,2,2,2,2,0,0,1,"",2,6,32,70,65,65,70,1,1,60,4,70,6,3,1,1,1,1,1,1,1,1,1,3,3,2,3,3,4,3,2,3,3,4,6,6,2,2,4,3,3,3,3,3,2,6,6,5,2,3,3,3,2,3,3,3,3,3,3,3,6,6,6,3,6,6,6,6,6,6,3,6,6,6,2,6,6,6,6,6,6,2,4,3,3,3,4,2,2,4
160,100,1163,1,2018-11-01 16:16:04,"R_27vNvuR1PposYv1",1,5,5,6,6,5,5,6,6,5,5,6,5,5,5,6,500,10,0.1,1,1,1,1,3,2,1,1,75,50,50,24,50,70,85,100,80,80,60,65,80,85,65,3,4,"",3,"",1,"2",3,3,"","6",3,4,3,1,3,"recheck all the switches wether it was turned on or off","by the light and the fan","we have to reduce these kind of activities and make them implemented",2,3,2,3,2,4,3,3,4,4,3,3,4,4,3,3,3,4,4,3,3,0,0,0,0,0,0,1,50,1,40,3,4,4,1,2,"",1,"",1,1,1,1,1,2,6,6,7,7,1,"",1,8,8,81,50,80,50,3,3,75,6,55,6,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,5,5,5,3,3,4,4,3,4,4,5,5,5,5,3,2,2,2,2,2,2,3,2,2,2,2,4,4,5,5,5,4,4,4,4,5,5,3,3,3,4,4,4,3,4,3,3,4,3,2,3,2,3,2,1,2,1
161,100,1159,1,2018-11-02 11:08:38,"R_2f6RcNTS0zqdIyc",1,8,6,7,4,8,2,6,3,2,2,7,3,8,1,2,500,10,0,2,3,3,3,3,1,6,1,20,300,200,150,500,700,600,400,250,75,25,700,200,300,150,2,1,"",4,"",2,"0",7,4,"","12",4,4,4,2,1,"Turning the heat down, using the washer only for full loads, reducing the number of lightbulbs, switching to cold for washing.","We mostly have inefficient equipment. Although I wash in cold water, the washer is usually used on hot. There are way too many bulbs in our kitchen.","Turning the heat down, using cold water, switching all the bulbs to more efficient ones.",2,2,2,1,2,1,4,1,4,2,1,3,2,4,1,5,4,5,4,1,2,0,0,0,0,0,0,2,100,1,38,3,6,4,1,1,"",7,"",1,1,1,1,1,1,2,3,0,0,1,"",3,8,12,75,75,75,75,2,1,68,2,68,3,2,1,1,1,1,1,3,3,1,1,1,3,3,5,5,3,3,6,6,5,3,3,6,2,4,4,2,2,6,6,4,4,2,6,5,1,1,1,1,1,3,3,1,1,1,3,5,5,5,5,5,6,6,5,5,5,6,2,3,3,4,4,6,6,5,5,2,6,4,2,5,5,5,3,2,1,2
162,100,1148,1,2018-11-01 17:42:54,"R_1eFdfVboiRyT8Gq",1,1,6,7,1,8,1,4,6,1,2,8,5,1,1,1,500,10,0.001,2,3,6,3,3,6,2,1,60,700,500,200,900,900,900,900,500,40,25,900,400,300,250,1,4,"",6,"no central aircon",1,"1",2,4,"","8",4,4,4,2,2,"Turning off TV; changing temperature of refrigerator/freezer; unplugging computers when not in use","The TV is on a lot. The dishwasher is 17 years old, that could be replaced.","Honestly, nothing comes to mind. I try to be very aware of my energy use",3,2,3,6,3,1,1,4,1,5,1,5,2,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,25,2,45,3,6,1,1,1,"",1,"",1,2,1,2,2,2,0,2,0,0,1,"",2,7,205,62,50,70,80,1,2,70,5,64,5,4,2,1,1,1,3,1,1,3,1,3,3,1,2,1,1,6,3,4,6,1,6,6,4,3,3,2,6,2,1,6,4,6,6,2,1,3,1,3,3,1,1,3,3,3,3,1,6,3,6,6,2,4,6,6,6,6,3,6,2,6,6,2,1,6,6,6,6,5,1,5,5,5,3,2,1,2
163,100,1144,1,2018-11-02 11:24:12,"R_2sWTzeInXDXc4Il",1,4,6,6,5,7,4,3,3,1,3,7,1,4,1,2,500,10,0.1,2,3,6,3,3,2,3,1,50,1000,700,150,3000,2000,2500,5000,3500,25,25,3000,600,600,500,2,3,"",3,"",2,"0",7,3,"","12",4,4,4,2,2,"Turning off all lights and electronic devices when not in use and no longer using the portable heater during the night.","Electronic devices are kept on while sleeping, individual clothes items are washed instead of multiples on occasion","Turning off lights when not in use, drying clothes on a line as opposed to in a dryer.",2,1,3,3,2,1,4,3,3,1,1,4,1,3,1,5,3,4,2,3,2,0,0,0,0,0,0,1,800,1,23,7,3,6,1,1,"",3,"",1,1,1,1,1,1,4,0,0,0,1,"",1,8,6,80,73,78,85,1,2,78,8,80,9,4,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,2,4,4,5,1,3,5,2,2,3,2,1,3,3,5,1,4,6,4,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,3,4,4,5,4,3,5,2,2,4,4,2,4,4,5,5,4,6,4,1,5,5,5,2,2,1,5
164,100,1142,1,2018-11-01 09:28:18,"R_1q4Jp678aljOuOv",1,7,7,6,3,7,3,3,2,4,3,4,2,7,2,2,500,10,10,1,1,1,3,3,2,3,1,80,250,150,150,500,300,600,800,200,40,125,500,300,200,150,2,4,"",2,"",2,"0",7,6,"N/a","8",2,4,4,2,1,"I think switching the light bulbs and adjusting temperature for heat or a/c","Leaving lights on when not in a room, not using appropriate light bulbs, having the temperatures set too high/low","Switching to energy star appliances throughout",3,6,3,6,2,2,4,4,2,3,2,2,4,4,3,1,4,1,2,2,4,0,0,0,0,0,0,1,195,2,28,4,4,5,1,1,"",2,"",1,1,1,1,1,1,4,1,0,0,1,"",1,8,52,71,71,74,74,1,2,74,4,72,7,4,1,1,1,1,1,1,3,1,1,1,3,3,2,3,1,5,2,5,5,3,5,6,2,1,2,1,5,2,5,5,3,5,6,5,1,1,1,1,1,1,1,1,1,1,3,1,5,5,5,5,3,5,5,5,5,6,1,4,4,5,5,2,5,5,5,5,6,1,4,2,5,5,5,2,2,2
