"id","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","Consent","ATT01","ATT02","ATT03","ATT04","ATT05","ATT06","ATT07","ATT08","ATT09","ATT10","ATT11","ATT12","ATT13","ATT14","ATT15","ATT16","ATT17","ATT18","ELS01","ELS02","ELS03","ELS04","ELS05","ELS06","ELS07","ELS08","ATT19","ATT20","ATT21","ATT22","ATT23","ATT24","ATT25","ATT26","ATT27","ATT28","ATT29","ATT30","ATT31","ATT32","ATT33","RECS01","RECS02","RECS03","RECS04","RECS05","RECS06","RECS07","RECS08","RECS09","RECS10","RECS11","RECS12","RECS13","RECS14","RECS15","RECS16","LAN01","LAN02","LAN03","LAN04","LAN05","LAN06","LAN07","LAN08","LAN09","NEP01","NEP02","NEP03","NEP04","NEP05","NEP06","NEP07","NEP08","NEP09","NEP10","NEP11","NEP12","NEP13","NEP14","NEP15","DUMMYVAR01","DUMMYVAR02","DUMMYVAR03","DUMMYVAR04","DUMMYVAR05","DUMMYVAR06","DEM01","DEM02","DEM03","DEM04","DEM05","DEM06","DEM07","DEM08","DEM09","DEM10","DEM11","DEM12","DEM13","DEM14","DEM15","DEM16","DEM17","DEM18","DEM19","DEM20","DEM21","DEM22","DEM23","DEM24","DEM25","DEM26","DEM27","LAN10","LAN11","LAN12","LAN13","LAN14","LAN15","LAN16","LAN17","LAN18","LAN19","LAN20","LAN21","LAN22","LAN23","LAN24","LAN25","LAN26","LAN27","LAN28","LAN29","LAN30","LAN31","LAN32","LAN33","LAN34","LAN35","LAN36","LAN37","LAN38","LAN39","LAN40","LAN41","LAN42","LAN43","LAN44","LAN45","LAN46","LAN47","LAN48","LAN49","LAN50","LAN51","LAN52","LAN53","LAN54","LAN55","LAN56","LAN57","LAN58","LAN59","LAN60","LAN61","LAN62","LAN63","LAN64","LAN65","LAN66","LAN67","LAN68","LAN69","LAN70","LAN71","LAN72","LAN73","LAN74","LAN75","LAN76","LAN77","LAN78","LAN79","LAN80","LAN81","LAN82","LAN83","LAN84","LAN85","LAN86","LAN87","RS01","RS02","RS03","RS04","RS05","RS06","DEM28","DEM29","DEM30"
429,100,2062,1,2018-03-08 18:30:30,"R_3Pb3UAXf6Qu7VOI",1,3,4,6,3,7,4,4,3,3,3,3,1,6,1,1,300,1,1,2,3,3,3,3,4,2,5,32,140,23,76,182,152,161,184,157,59,86,200,56,49,166,1,1,"",4,"",2,"0",7,7,"","2",6,6,4,2,2,"upgrading equipment to energy efficient ones","Central heat and A/C unit being left on, washing and drying smalls loads too frequently, TV's and laptops being left on all day and night","turning off the the central heat in the winter and using more blankets",3,1,2,1,2,1,3,2,1,4,1,2,1,2,1,5,1,2,1,5,2,0,0,0,0,0,0,2,86,2,39,3,3,3,1,1,"",1,"",1,2,1,1,1,2,3,3,0,0,1,"",1,8,42,75,65,60,60,4,5,70,1,NA,7,1,1,2,1,1,1,1,1,1,1,1,2,1,4,5,1,4,1,1,5,1,1,1,3,5,5,1,5,2,2,5,2,3,4,5,1,2,1,1,1,1,1,2,1,1,1,1,5,5,1,5,1,1,5,1,3,5,2,5,5,1,5,1,1,5,1,3,5,5,4,5,5,5,5,2,2,4
430,100,2157,1,2018-03-08 18:31:13,"R_3lWeaIcgDr13Ybf",1,7,6,6,3,6,3,3,3,3,5,4,3,6,2,2,500,1,1,1,6,6,3,3,6,3,1,80,175,145,82,125,180,132,167,115,40,20,115,140,140,115,1,2,"",2,"",2,"0",5,2,"","4",4,2,6,2,5,"New windows, upgrade a few appliances, and reseal a few doorways!","The seals around our windows and doors are almost as if we have none","I am unsure, do to our financial situation i have not truly looked into a whole lot of options",3,2,3,2,1,2,3,4,2,4,2,3,1,4,1,3,2,4,2,5,2,0,0,0,0,0,0,3,300,2,33,3,3,5,1,1,"",1,"",1,1,3,1,1,1,3,1,0,0,1,"",2,8,49,62,62,73,75,2,3,74,2,70,8,3,1,1,1,2,1,1,1,1,1,1,1,3,5,5,4,3,4,4,3,3,5,5,2,4,4,3,2,3,2,3,2,5,5,3,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,3,3,4,4,5,5,5,2,5,5,5,3,2,2,4,5,5,5,2,4,4,2,2,4,2,2,3
431,100,1454,1,2018-03-08 18:31:56,"R_9Y6CPcHhgHhGtxf",1,8,9,6,2,6,1,9,3,3,1,2,4,6,1,1,500,100,0,2,1,3,3,3,1,2,1,20,154,39,38,200,200,159,200,128,80,25,200,25,74,71,2,1,"",6,"No A/C",2,"0",7,6,"No A/C","6",4,6,2,2,1,"My house is very poorly insulated and drafty. Fixing those would lead to much less energy use but would be very expensive.","Heating costs too much because of the poor insulation and a very old furnace.","Adding insulation, replacing the furnace and replacing the windows would have the biggest impact.",2,2,2,1,1,2,4,4,2,2,2,2,1,3,2,4,2,4,2,3,2,0,0,0,0,0,0,2,59,1,49,2,3,2,1,1,"",2,"",1,1,2,2,2,2,3,1,0,0,1,"",3,8,588,64,64,80,80,4,4,75,7,70,7,2,1,1,2,1,3,1,1,1,1,2,3,2,3,5,2,6,2,5,4,3,5,6,3,4,4,2,6,2,2,4,3,5,6,2,1,1,1,1,3,1,1,1,1,1,3,2,3,2,5,6,4,5,5,5,5,6,2,3,2,5,6,3,2,5,5,5,6,4,2,4,5,3,2,2,2,4
432,100,1562,1,2018-03-08 18:31:58,"R_Tdg9yKzMhyVpmKt",1,6,9,6,8,6,8,2,3,3,4,6,1,6,1,2,500,2,0,1,3,6,3,3,1,3,1,80,160,127,128,181,196,186,166,148,30,42,130,140,139,141,2,2,"",2,"",2,"0",7,2,"","5",5,5,5,2,1,"Turn off lights when not in use, change temperature settings","Appliances left on when not in use","I don't know",3,3,2,2,2,2,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,3,90,2,33,3,6,3,1,1,"",2,"",1,2,1,1,1,2,0,0,0,0,1,"",3,8,24,73,71,75,79,1,1,75,9,75,9,5,1,1,1,3,1,1,1,1,1,1,3,2,3,5,6,4,2,3,2,1,2,6,4,3,5,6,3,2,2,5,3,4,6,3,1,1,1,1,1,1,1,1,1,1,2,2,5,5,5,5,1,3,5,5,3,6,4,5,5,5,5,2,2,5,5,3,6,4,2,5,5,5,4,2,1,2
433,100,2365,1,2018-03-08 18:32:07,"R_eS6ZQV79MNcQs1P",1,6,4,6,3,6,3,4,2,2,2,6,3,6,4,2,500,10,10,2,6,6,3,3,2,3,1,30,154,155,132,200,192,200,200,200,30,75,0,140,58,136,4,3,"",3,"",2,"0",7,6,"n/a","4",4,2,6,2,5,"heating and air - opening windows,  unplugging unused stuff","Overriding the thermostat to make it cooler, leaving stuff plugged in, leaving lights on","smart lights, or an all-over smart house.",3,2,3,2,2,2,2,4,1,4,1,5,1,5,1,5,1,3,2,3,1,0,0,0,0,0,0,2,100,1,30,9,4,2,3,1,"",1,"",1,1,1,1,1,1,5,4,0,0,1,"",1,4,120,65,65,74,78,1,1,73,2,73,3,3,1,3,2,1,2,1,3,2,2,2,3,3,5,3,1,3,3,6,3,3,3,6,4,6,4,1,3,1,6,4,4,5,6,5,2,3,3,2,1,3,3,3,3,1,3,3,6,5,3,3,5,5,5,5,6,6,2,6,5,4,3,5,5,5,5,5,6,1,1,5,5,5,4,2,1,2
434,100,2167,1,2018-03-08 18:32:12,"R_1j7EblulNlgc55w",1,2,4,3,2,6,1,2,4,3,3,7,6,4,3,2,65,10,100,1,6,6,3,3,1,3,5,47,39,23,41,118,64,153,177,103,47,28,80,70,102,79,3,1,"",1,"",1,"2",2,4,"","3",3,4,6,2,1,"I think the best opportunity would be to insulate our windows more. We haven't insulated them in years. Also, I think buying more energy-efficient appliances would help tremendously.","My kids leave their tv's on all the time. That's so wasteful.","I think using timers for our lights and anything else we can use timers on would work great for my home.",3,2,2,1,1,1,4,4,2,4,2,2,1,4,1,5,2,1,1,2,2,0,0,0,0,0,0,1,400,2,38,4,3,4,1,1,"",1,"",1,2,1,1,1,2,4,4,1,0,1,"",2,4,72,68,68,68,68,1,2,65,3,70,8,3,1,3,3,1,2,2,3,2,2,2,3,3,5,5,1,3,3,5,3,2,4,5,2,5,5,2,2,6,6,2,2,4,6,4,1,3,2,3,2,3,3,2,3,2,3,3,5,2,5,3,5,6,4,6,4,6,1,6,3,6,3,6,6,4,6,5,6,4,1,5,5,5,4,2,2,2
435,100,2007,1,2018-03-08 18:32:40,"R_3QY3Ui2ymYPPs9S",1,1,6,5,1,4,3,3,1,1,3,6,4,4,1,1,500,10,1,2,1,4,3,3,2,2,1,60,200,200,150,200,200,200,200,200,20,25,200,200,200,100,3,2,"",2,"",2,"0",7,2,"","15",6,4,2,2,5,"Purchasing energy efficient appliances and switching all light bulbs to LED.","Lights being left on when there's nobody present in the room.","Saving all laundry for off-peak hours and doing it at same time to utilize a warm/hot dryer.",2,2,1,2,1,2,5,2,3,1,3,1,1,2,1,2,2,1,4,5,5,0,0,0,0,0,0,2,160,1,32,3,3,5,1,1,"",1,"",1,1,1,1,1,1,5,0,0,0,1,"",1,8,34,73,67,76,79,1,1,76,3,73,4,3,1,3,3,1,1,1,1,1,1,1,3,2,6,6,3,5,3,5,3,2,3,6,2,6,6,2,3,2,1,4,3,5,6,3,1,3,3,3,2,2,2,3,3,2,3,2,6,6,6,5,3,5,6,6,3,6,2,6,6,6,3,1,1,6,6,5,6,5,3,5,1,1,2,2,2,1
436,100,1824,1,2018-03-08 18:32:47,"R_3h9qEFcKOhDrvTq",1,6,2,3,8,5,1,1,4,4,4,3,8,6,5,5,259,10,10,1,6,6,3,3,2,3,4,79,66,80,51,110,71,78,91,144,59,57,153,40,144,21,3,3,"",2,"",1,"1",2,1,"","1",4,6,6,2,1,"When it is cold, we have to layer clothing before touching the thermostat. Opportunites like that makes it easier to save energy.","Turning lights on in the daytime when I could just open my blinds to bring in natural light.","No.",2,2,3,2,2,1,5,2,2,5,5,3,1,2,1,5,5,5,3,2,1,0,0,0,0,0,0,2,79,2,33,3,3,3,1,3,"",1,"",1,1,1,2,2,2,0,1,0,0,1,"",1,8,28,69,69,72,73,1,1,71,6,69,5,5,2,1,1,1,3,1,1,1,1,1,1,5,3,3,3,5,4,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,3,2,2,2
437,100,1054,1,2018-03-08 18:33:26,"R_3fUKjSr0EpjioAv",1,4,4,6,5,4,4,4,4,1,3,1,1,3,3,1,500,10,1,2,3,3,3,3,2,3,1,100,144,110,129,172,185,180,192,184,101,75,168,148,173,164,2,2,"",2,"",1,"5",3,6,"","4",4,4,2,2,1,"Change behavior. I think this is the best way to save energy. Also, cut back airconditioning/heater.","We have pretty old heater units. Also, our ref is not that energy efficient.","Not sure. But I think we should have a solar panel to save energy.",2,1,3,6,1,1,1,3,2,3,1,1,1,5,1,5,1,3,2,2,1,0,0,0,0,0,0,2,200,1,23,6,4,6,1,1,"",1,"",2,2,1,2,2,2,1,3,0,0,1,"",2,7,84,76,55,76,76,3,3,72,4,68,7,3,1,1,1,1,1,2,2,1,1,3,3,2,2,2,2,2,4,4,3,2,6,6,1,2,3,3,3,3,3,3,1,6,6,3,2,1,2,2,2,2,2,2,3,3,3,2,2,2,5,2,3,3,3,5,6,6,2,2,2,2,2,4,4,4,5,6,6,3,2,5,5,5,2,2,2,2
438,100,871,1,2018-03-08 18:33:35,"R_3MrlWA2cVLErzk9",1,7,5,7,4,7,1,5,6,5,5,6,1,7,1,1,500,10,1,1,3,3,3,3,2,3,1,59,200,200,119,200,200,200,200,200,62,25,200,200,200,200,1,2,"",1,"",1,"1",1,1,"","5",4,2,5,2,1,"turn things off more","old appliances","better insulation",4,2,4,2,4,2,2,3,2,4,2,3,1,4,1,5,2,5,3,3,2,0,0,0,0,0,0,3,100,2,41,2,4,1,1,1,"",2,"",1,2,1,2,2,2,1,3,0,0,1,"",4,5,50,65,65,80,80,3,5,70,4,70,5,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,4,5,4,4,4,4,4,3,2,4,4,4,4,3,2,2,2,2,2,1,1,2,2,2,2,1,4,3,4,3,3,3,4,4,4,4,2,2,2,2,2,1,1,4,4,4,4,2,3,5,5,5,5,2,1,2
439,100,1084,1,2018-03-08 18:33:45,"R_1jqTcDTxyhkzVgZ",1,8,8,7,5,8,6,6,4,4,4,6,4,6,3,3,500,10,1,2,3,3,3,1,2,3,1,59,153,123,73,200,200,200,200,159,54,81,200,176,176,131,2,4,"",4,"",1,"1",1,4,"","12",2,4,6,2,1,"change out old windows","old refrigerator","new a/c unit",3,6,2,1,2,3,5,2,4,1,4,2,3,2,2,1,1,4,3,4,5,0,0,0,0,0,0,1,175,1,51,4,3,4,1,2,"",1,"",1,2,1,1,1,2,7,2,0,0,1,"",1,8,124,70,68,78,78,2,2,76,3,65,3,3,2,3,3,2,2,2,3,2,2,2,3,3,5,5,3,4,3,4,4,3,5,5,3,5,5,3,3,3,4,5,2,5,5,5,1,2,2,3,3,3,3,2,3,3,3,1,2,2,5,5,5,5,4,5,5,5,1,3,5,5,5,5,5,5,5,5,5,4,5,4,4,1,4,2,2,1
440,100,2477,1,2018-03-08 18:34:55,"R_1K1q2Why39FvEag",1,6,6,1,3,6,4,1,1,1,3,6,3,6,2,2,500,10,1,1,3,6,3,3,1,2,1,60,120,120,132,130,129,150,149,130,111,133,161,136,133,140,2,1,"",1,"",1,"1",6,1,"","15",6,4,2,2,1,"The use of energy saving light bulbs and keep the ac/heating unit on a set temperature.","I do not have insulation in the attic.","Yes, insulation and weatherization of my home.",2,1,3,2,2,1,4,4,2,4,2,4,2,4,1,5,4,2,2,5,2,0,0,0,0,0,0,3,72,2,61,2,4,1,1,1,"",2,"",1,2,1,1,1,2,0,0,0,0,1,"",2,8,564,78,65,78,78,2,2,78,3,78,8,3,1,1,1,1,1,1,1,1,1,3,3,2,5,3,3,3,3,3,3,3,6,6,2,4,3,3,3,2,2,3,3,6,6,4,1,1,1,1,1,1,2,1,3,3,3,3,5,3,5,5,3,3,3,6,6,6,2,3,2,5,3,2,2,3,6,6,6,4,2,5,4,5,4,2,2,2
441,100,2476,1,2018-03-08 18:35:23,"R_u565ioOtZzwwCPf",1,6,4,6,1,7,6,7,5,4,4,8,1,7,1,1,500,10,1,1,6,6,3,3,2,3,1,100,150,125,110,180,175,175,180,150,60,75,65,85,75,70,2,2,"",6,"Our household does not have central air conditioning",1,"3",2,2,"","10",4,4,6,2,2,"Better insulation in the walls.","Because of the poorly insulated walls, we suffer from colder nights and hotter summers, causing us to find alternate, more energy-centric ways to keep our temperatures comfortable. We have space heaters, electric blankets, window air conditioners, and box fans.","A lot of houses now have those smart appliances would be very useful in determining human comfort while accounting for the energy use.",2,1,2,1,2,2,3,5,1,3,1,2,3,5,1,5,3,4,1,3,1,0,0,0,0,0,0,1,195,1,44,3,4,4,1,1,"",2,"",2,1,1,2,2,2,0,6,0,0,1,"",1,8,35,70,65,90,95,4,4,75,4,70,7,1,1,1,2,1,3,3,3,2,1,1,2,1,1,3,2,6,6,6,3,3,3,4,4,3,4,3,6,6,6,4,3,5,5,2,1,1,2,3,3,3,3,1,3,1,2,1,2,3,6,6,6,6,2,6,4,5,4,3,3,6,6,6,6,4,6,5,5,3,3,5,4,2,3,2,2,2
442,100,1112,1,2018-03-08 18:36:48,"R_3nHk7jm8Qy4iSPl",1,3,4,3,3,4,1,1,4,1,1,4,1,4,3,1,500,10,0,2,3,3,3,3,2,3,1,120,200,70,200,200,200,200,200,200,87,25,200,51,44,200,1,4,"",4,"",1,"1",3,4,"","2",4,2,6,2,1,"Better AC or heating units or not using them at all, having a very good fridge, using a laptop, using all energy-saving lights and rarely using them.","Lights being on when they don't need to be, heat or air being on when the temperature is okay with different clothing.","Most of them are for very big places so I am not sure they would work.",4,2,4,2,2,2,1,4,1,3,1,4,1,4,1,5,1,5,2,3,1,0,0,0,0,0,0,2,90,2,22,3,4,1,1,4,"",1,"",2,2,1,2,2,2,0,0,0,0,1,"",1,3,15,65,60,72,76,1,2,72,6,70,6,3,1,1,1,3,3,1,1,1,1,3,3,1,1,1,6,6,1,1,1,1,6,5,1,2,3,6,6,2,1,3,1,6,5,4,1,1,1,3,3,1,1,1,3,3,3,1,1,2,6,6,2,2,4,5,6,5,1,2,3,6,6,2,1,2,5,6,5,5,1,5,5,5,3,2,1,4
443,100,2623,1,2018-03-08 18:37:38,"R_3rUHxamuNM55vs2",1,7,3,8,1,7,7,6,5,6,3,5,1,5,2,6,650,1,1,1,1,5,3,5,1,6,6,18,25,10,7,47,35,76,90,153,7,9,49,28,15,30,1,2,"",2,"",2,"0",7,2,"","2",2,6,6,2,1,"I think the best opportunity is educating each other about the benefits of energy saving at my residence by doing activities in a way that are fun but also knowledgeable. It is important to educate the community about energy efficiency and as it will help us all save money in the long run.","The main energy being wasted are the excessive lights that are on a night throughout the apartment complex.","No",4,2,4,3,1,3,2,1,5,3,5,4,5,1,5,3,3,4,4,2,3,0,0,0,0,0,0,2,72.8,2,28,2,3,4,1,1,"",1,"",1,1,1,1,1,1,0,0,0,0,1,"",1,8,6,72,0,60,0,2,3,72,6,75,9,4,2,1,1,3,3,2,2,2,1,3,2,3,4,4,4,4,3,3,3,1,4,4,4,2,1,5,5,4,4,3,2,4,4,4,2,3,3,3,3,2,2,3,3,3,3,2,4,4,4,4,3,3,4,4,4,4,3,5,5,5,5,4,4,5,5,5,5,4,3,5,3,3,2,2,2,4
444,100,1166,1,2018-03-08 18:38:18,"R_1cYUjtdsLCB1U0j",1,6,6,7,3,7,8,7,4,3,5,6,3,7,2,2,500,100,1000,6,6,6,3,5,4,3,1,75,200,200,150,200,200,200,135,102,40,25,200,100,130,102,2,1,"",3,"",1,"2",3,4,"","18",5,5,5,2,3,"changing light bulb usage, reducing lighting usage, reducing temperatures","lights being left on, laundry, television","window installation",3,1,4,2,4,6,3,4,3,3,2,4,3,3,2,2,3,3,3,3,3,0,0,0,0,0,0,1,268,2,31,3,4,7,1,7,"",1,"",2,2,1,2,2,2,1,2,0,0,1,"",1,8,48,72,72,68,68,3,2,72,8,76,10,4,1,1,2,1,3,1,1,3,2,2,3,3,3,4,3,6,3,3,6,3,5,6,3,3,4,4,6,2,2,6,3,5,6,2,1,2,3,3,3,2,2,3,3,2,3,2,3,6,6,6,3,3,6,6,5,6,2,4,6,6,6,2,2,6,6,5,6,1,4,3,3,3,5,2,2,1
445,100,2635,1,2018-03-08 18:38:18,"R_a62pGmuDq5cJhi9",1,1,6,6,3,5,4,4,4,6,3,6,5,6,4,4,500,10,1,2,3,3,3,3,1,3,5,100,160,129,58,176,145,156,183,163,74,25,153,72,80,63,1,1,"",1,"",1,"1",1,1,"","12",4,2,6,2,2,"I would guess it would be turning lights off when we aren't using them, rooms with nobody in them usually have lights on.","Lights being on when nobody is in the room are the biggest thing, sometimes the heating is left on too long as well.","I think our old windows could be replaced with newer ones and that would help with the heating and cooling issues we sometimes have.",2,2,2,1,1,1,4,3,3,2,2,2,3,2,2,3,4,3,3,2,3,0,0,0,0,0,0,2,160,1,32,4,4,3,1,2,"",1,"",1,1,1,1,1,1,3,0,0,0,1,"",1,7,6,75,65,78,85,2,2,76,3,76,6,4,2,2,2,2,2,2,3,3,2,2,3,2,3,3,2,3,4,6,3,2,3,6,3,3,3,3,4,4,6,5,4,4,6,4,2,2,2,3,2,2,3,2,2,2,3,3,3,4,2,3,4,6,3,4,3,6,4,3,2,3,4,3,6,4,3,3,6,4,2,4,3,2,4,2,2,4
446,100,1882,1,2018-03-08 18:38:42,"R_1C9nXbE0UJDXcV3",1,6,1,6,1,6,8,7,7,1,7,7,7,1,1,1,50,10,25,1,1,1,3,3,1,6,5,132,174,171,200,200,119,179,199,168,54,92,200,188,200,200,3,5,"",5,"",1,"1",2,3,"","4",3,6,2,2,1,"Turning most of the things off at nights.","Lights left on all day.","Dimming lights and timers",2,1,4,3,4,1,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,0,0,0,0,0,0,2,90,2,27,3,4,3,1,3,"",1,"",1,1,1,2,2,2,3,0,0,0,1,"",1,8,84,78,78,65,65,2,2,65,5,80,7,4,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1,2,2,1
447,100,666,1,2018-03-08 18:40:19,"R_Y3wYWN58FfDuzoB",1,7,8,3,1,2,4,6,3,3,2,6,6,6,2,2,500,1,1,1,6,6,3,3,2,3,5,38,123,71,55,143,126,91,173,154,108,122,167,134,134,121,1,2,"",2,"",2,"1",5,2,"","3",5,4,5,2,1,"insulating windows probably","Windows aren't insulated well.","Turning off my copmputer at night",4,5,3,6,3,6,5,1,4,1,2,1,5,1,1,1,5,1,4,1,4,0,0,0,0,0,0,1,150,1,26,3,4,2,1,1,"",1,"",1,2,1,1,1,2,0,0,0,0,1,"",1,6,120,71,65,65,70,2,2,68,2,70,9,3,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,2,2,4,3,6,6,3,4,4,4,4,2,2,4,3,6,6,3,1,1,1,1,1,1,1,1,1,3,3,2,5,5,5,5,1,1,5,5,6,6,3,4,4,4,4,1,1,4,4,6,6,2,5,1,1,2,5,2,2,1
448,100,2817,1,2018-03-08 18:41:21,"R_1cROll4JIcpl7hp",1,3,8,4,4,7,4,6,1,3,3,7,6,1,2,2,500,10,1,2,3,6,3,3,2,2,1,84,74,70,48,138,130,161,176,107,68,117,140,175,161,111,2,2,"",6,"don't have central air",1,"1",1,2,"","2",4,6,6,2,1,"Changing lightbulbs,  adjust temps more in summer/winter, better insulation","I have a very old hot water heater that needs to be replaced,","solar panels",2,2,2,1,2,1,4,3,4,1,4,2,3,2,3,3,5,4,2,5,3,0,0,0,0,0,0,2,70,1,52,4,6,1,1,1,"",2,"",1,2,1,2,2,2,0,1,0,0,1,"",1,3,144,70,65,70,78,1,2,70,4,7,6,4,2,1,3,2,3,1,1,2,1,3,3,3,2,6,3,6,2,2,4,4,6,6,4,2,6,2,6,1,1,4,5,6,6,4,1,2,2,1,3,1,2,2,1,3,3,3,3,4,5,6,2,2,4,5,6,6,2,2,3,5,6,1,1,4,5,6,6,2,3,5,4,4,3,2,2,2
449,100,2402,1,2018-03-08 18:41:57,"R_31YKHTinLKHvNOr",1,4,4,6,3,7,4,3,4,4,4,4,3,6,3,4,500,10,0,1,3,1,3,3,1,3,1,60,105,15,2,191,200,200,200,160,136,157,184,81,71,96,2,4,"",4,"",2,"0",7,6,"We do not have an individual air conditioning unit.","12",3,3,4,2,1,"I think the best opportunities for energy savings at my resident includes turning off the lights in unoccupied rooms and using the AC and heater sparsely.","I see energy being wasted in the lights in the kitchen as well as plugged in appliances such as laptops and any other rechargeable appliances.","I've seen coworkers and friends replace their lights with more energy efficient lights. I've also bought a new Energy Star refrigerator and replaced my old fridge.",3,6,4,2,2,1,4,4,2,4,2,4,2,4,2,4,2,4,2,4,2,0,0,0,0,0,0,2,39,1,42,5,4,1,3,4,"",1,"",1,1,1,1,1,1,0,0,0,0,1,"",1,5,220,67,63,79,79,1,1,76,5,72,5,4,1,1,1,1,3,1,1,1,1,2,3,1,1,3,2,6,3,3,1,1,3,6,2,2,3,2,6,1,1,1,2,5,6,3,1,1,1,3,3,1,1,1,3,2,3,1,2,4,5,6,3,3,2,5,3,6,2,3,3,5,6,1,1,3,6,5,6,4,2,5,4,2,2,2,2,2
450,100,1126,1,2018-03-08 18:41:59,"R_1GOAK4EfDD9h98X",1,6,8,6,4,6,1,1,1,1,1,6,1,1,1,1,485,1,1,1,6,1,3,3,2,3,1,30,142,142,128,194,177,195,200,180,41,59,119,128,140,152,3,3,"",3,"",2,"0",7,3,"","3",4,2,4,1,1,"installing energy efficient windows as we have a very long hot summer in the desert","finish changing the lightbulbs to energy efficient and change the hvac unit as it is 15 years old","solar works very well here in the southwest I would love to implement it.",2,2,2,1,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,103,2,55,5,4,5,1,2,"",1,"",1,1,1,1,1,1,5,0,0,0,1,"",1,3,168,67,65,78,79,1,1,78,6,68,6,5,1,1,1,1,3,2,2,2,1,3,3,3,2,3,1,6,4,5,4,2,6,6,3,2,2,1,6,2,2,3,3,5,5,5,1,2,2,1,3,2,3,2,3,3,3,3,4,5,5,6,3,5,3,4,6,6,2,3,3,3,6,2,2,3,4,6,6,5,1,5,5,5,2,2,1,2
451,100,1908,1,2018-03-08 18:42:27,"R_0e31ljAOW2bpDYl",1,8,9,9,6,9,4,1,5,2,5,7,8,1,2,3,500,10,1,2,3,3,3,1,2,3,1,40,180,160,139,200,145,153,200,182,29,25,132,169,176,146,1,4,"",4,"",1,"1",1,4,"","4",4,2,6,2,1,"Turning down the heat setting on washer and dryer for laundry.","having our desktop computers on all the time, even when we are sleeping.","Turning down the heat setting on washer and dryer, and turning up the setting in our refrigerator.",3,2,3,2,2,3,2,4,1,3,1,3,1,5,1,4,2,5,2,3,1,0,0,0,0,0,0,1,60,2,31,3,4,4,1,1,"",2,"",1,1,1,2,1,2,0,0,0,0,1,"",3,8,29,76,72,78,80,1,4,78,4,78,6,3,1,2,1,3,3,1,1,3,1,1,1,1,3,1,6,6,2,4,6,1,2,5,2,3,2,6,6,1,1,6,3,4,5,3,1,1,1,3,1,1,1,3,1,1,1,1,5,5,6,3,1,4,6,5,2,5,1,5,5,6,3,1,1,6,5,4,5,2,4,3,5,5,4,2,2,5
452,100,1634,1,2018-03-08 18:45:31,"R_2uvM1VzZUfhbRy4",1,3,4,2,4,3,2,3,4,3,2,3,2,3,4,3,60,40,30,2,5,3,4,2,2,4,2,139,177,151,138,146,159,169,149,132,156,171,146,160,140,166,2,2,"",1,"",1,"30",3,4,"","4",2,1,3,1,2,"The Home Energy Score is a national rating system developed by the U.S. Department of Energy. The Score reflects the energy efficiency of a home based on the home's structure and heating, cooling, and hot water systems. The Home Facts provide details about the current structure and systems. Recommendations show how to improve the energy efficiency of the home to achieve a higher score and save money.","One of the most obvious energy-wasting habits is leaving the lights on, and it’s also one of the easiest habits to fix. By simply turning off the lights when you leave a room or your home, you will save electricity and help your lightbulbs last longer. If you think you might forget, use a smart home system to remotely monitor your lighting from your smartphone","QUICK ENERGY SOLUTIONS challenges your organization to view energy and sustainability issues strategically, ensuring that all decisions support the financial and operational integrity of your business. We’re creative thinkers, thinking outside the box as often as needed and have a passion for developing and implementing sustainable, financially-sound solutions for your business. We have scrutinized every detail to keep your expenditures as small as possible. Lowering your company’s bottom line is our priority.",2,1,2,2,1,2,2,1,2,1,3,2,1,2,1,2,1,3,2,3,2,0,0,0,0,0,0,1,70,1,30,3,6,2,1,2,"",1,"",1,1,1,1,1,1,7,9,7,9,2,"",1,6,60,70,30,60,50,1,2,60,8,40,7,1,1,2,2,1,1,2,1,2,1,2,1,2,3,1,2,1,3,2,1,2,3,2,3,2,3,2,2,1,2,1,2,3,2,2,2,1,2,1,1,2,1,2,1,1,2,3,2,3,1,2,1,3,2,3,1,2,1,2,3,2,3,1,2,3,1,2,3,2,1,3,2,1,2,1,1,1
